"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 16, 2005","7,330.91","7,521.23","7,536.25","7,304.47","-","-2.11%"
"Jun 15, 2005","7,488.73","7,438.99","7,511.06","7,433.59","-","1.63%"
"Jun 14, 2005","7,368.95","7,438.86","7,455.73","7,342.38","-","-0.98%"
"Jun 13, 2005","7,441.77","7,471.45","7,478.58","7,426.60","-","1.31%"
"Jun 10, 2005","7,345.29","7,332.44","7,394.20","7,270.98","-","0.52%"
"Jun 09, 2005","7,307.02","7,273.43","7,371.17","7,273.43","-","0.60%"
"Jun 08, 2005","7,263.56","7,363.87","7,468.08","7,140.83","-","-1.73%"
"Jun 07, 2005","7,391.18","7,122.23","7,391.18","7,122.23","-","4.04%"
"Jun 06, 2005","7,104.40","7,169.50","7,171.77","6,916.85","-","-1.51%"
"Jun 03, 2005","7,213.17","7,356.12","7,369.54","7,182.68","-","-1.49%"
"Jun 02, 2005","7,322.38","7,058.63","7,325.38","7,058.63","-","4.31%"
"Jun 01, 2005","7,019.60","6,895.75","7,057.20","6,881.11","-","2.36%"
"May 31, 2005","6,857.67","6,679.17","6,885.67","6,665.06","-","2.24%"
"May 30, 2005","6,707.56","6,463.19","6,708.48","6,457.28","-","3.72%"
"May 27, 2005","6,467.15","6,597.99","6,672.30","6,440.05","-","-2.97%"
"May 26, 2005","6,664.86","6,965.33","6,977.91","6,655.60","-","-4.00%"
"May 25, 2005","6,942.42","7,081.23","7,124.52","6,902.54","-","-1.31%"
"May 24, 2005","7,034.84","6,957.14","7,051.39","6,762.64","-","0.74%"
"May 23, 2005","6,983.30","7,152.38","7,152.38","6,978.48","-","-4.34%"
"May 20, 2005","7,300.09","7,416.72","7,431.47","7,265.72","-","-1.53%"
"May 19, 2005","7,413.70","7,393.26","7,433.09","7,322.51","-","0.89%"
"May 18, 2005","7,348.06","7,430.07","7,442.50","7,301.79","-","-1.21%"
"May 17, 2005","7,437.95","7,340.55","7,437.95","7,319.80","-","1.67%"
"May 16, 2005","7,315.50","7,447.51","7,468.95","7,223.07","-","-1.29%"
"May 13, 2005","7,411.33","7,371.27","7,437.85","7,349.50","-","1.75%"
"May 12, 2005","7,284.05","7,539.05","7,563.12","7,276.97","-","-2.85%"
"May 11, 2005","7,497.62","7,357.44","7,517.63","7,352.12","-","1.76%"
"May 10, 2005","7,367.69","7,394.78","7,460.00","7,318.50","-","-0.23%"
"May 09, 2005","7,384.98","7,178.14","7,395.16","7,172.49","-","2.81%"
"May 06, 2005","7,183.25","7,116.94","7,221.35","7,102.46","-","1.20%"
"May 05, 2005","7,098.22","6,888.67","7,104.73","6,873.04","-","2.89%"
"May 04, 2005","6,898.72","6,895.72","6,953.77","6,876.43","-","0.16%"
"May 03, 2005","6,887.93","6,769.09","6,920.28","6,710.37","-","0.81%"
"May 02, 2005","6,832.74","7,128.54","7,154.82","6,824.83","-","-3.83%"
"Apr 29, 2005","7,104.65","7,169.86","7,223.74","7,033.46","-","-0.56%"
"Apr 28, 2005","7,144.48","7,306.55","7,306.55","7,143.43","-","-1.80%"
"Apr 27, 2005","7,275.74","7,193.80","7,310.47","7,155.60","-","1.55%"
"Apr 26, 2005","7,164.73","6,958.02","7,164.73","6,888.03","-","2.40%"
"Apr 25, 2005","6,996.82","7,169.84","7,249.23","6,987.79","-","-1.47%"
"Apr 21, 2005","7,101.38","7,128.59","7,261.10","7,065.24","-","1.00%"
"Apr 20, 2005","7,030.83","6,916.44","7,061.32","6,702.09","-","1.12%"
"Apr 19, 2005","6,952.72","7,177.08","7,321.12","6,942.07","-","-3.89%"
"Apr 18, 2005","7,234.21","7,512.46","7,512.46","7,230.73","-","-3.71%"
"Apr 15, 2005","7,512.91","7,262.29","7,524.72","7,240.39","-","4.30%"
"Apr 14, 2005","7,202.84","7,189.13","7,202.96","6,960.91","-","1.11%"
"Apr 13, 2005","7,123.62","6,787.23","7,125.11","6,724.07","-","2.66%"
"Apr 12, 2005","6,939.03","7,163.77","7,163.77","6,927.67","-","-4.22%"
"Apr 11, 2005","7,244.49","7,649.64","7,653.64","7,244.49","-","-4.59%"
"Apr 08, 2005","7,593.30","7,785.35","7,788.89","7,533.87","-","-2.45%"
"Apr 07, 2005","7,784.34","7,680.28","7,787.52","7,569.36","-","2.24%"
"Apr 06, 2005","7,613.63","7,895.15","7,903.15","7,544.73","-","-2.65%"
"Apr 05, 2005","7,820.81","8,014.81","8,151.46","7,807.54","-","-2.85%"
"Apr 04, 2005","8,050.25","7,779.19","8,052.00","7,738.37","-","5.97%"
"Apr 01, 2005","7,596.87","7,606.67","7,642.47","7,478.72","-","-2.23%"
"Mar 31, 2005","7,770.33","8,094.52","8,247.20","7,751.13","-","-3.90%"
"Mar 30, 2005","8,085.56","7,860.40","8,346.42","7,817.13","-","2.93%"
"Mar 29, 2005","7,855.14","7,686.61","7,855.14","7,425.80","-","1.91%"
"Mar 28, 2005","7,708.29","7,911.58","8,001.23","7,687.09","-","-3.22%"
"Mar 25, 2005","7,964.95","8,309.41","8,309.41","7,930.57","-","-4.20%"
"Mar 24, 2005","8,314.10","8,684.91","8,684.91","8,314.10","-","-4.42%"
"Mar 22, 2005","8,698.88","8,789.72","8,790.18","8,677.80","-","-4.39%"
"Mar 21, 2005","9,097.92","9,498.62","9,498.62","9,070.57","-","-4.23%"
"Mar 18, 2005","9,499.42","9,620.97","10,001.39","9,367.84","-","-1.44%"
"Mar 17, 2005","9,638.17","10,083.95","10,106.01","9,604.55","-","-4.38%"
"Mar 16, 2005","10,079.20","10,455.05","10,510.85","9,962.65","-","-2.19%"
"Mar 15, 2005","10,304.72","10,065.87","10,304.72","9,998.05","-","3.07%"
"Mar 14, 2005","9,998.05","9,602.89","10,000.31","9,602.89","-","4.11%"
"Mar 11, 2005","9,603.73","9,612.93","9,709.85","9,472.72","-","0.33%"
"Mar 10, 2005","9,571.92","9,599.74","9,893.69","9,418.21","-","-0.17%"
"Mar 09, 2005","9,588.46","9,290.06","9,648.12","9,218.68","-","3.82%"
"Mar 08, 2005","9,235.59","8,906.43","9,251.34","8,826.11","-","4.20%"
"Mar 07, 2005","8,863.48","8,798.38","9,007.49","8,798.38","-","0.79%"
"Mar 04, 2005","8,793.69","8,627.21","8,802.45","8,627.21","-","3.49%"
"Mar 03, 2005","8,496.73","8,212.64","8,510.46","8,212.24","-","3.54%"
"Mar 02, 2005","8,206.14","8,473.53","8,558.73","8,206.14","-","-2.36%"
"Mar 01, 2005","8,404.52","8,303.32","8,428.02","8,289.60","-","1.75%"
"Feb 28, 2005","8,260.06","8,275.92","8,336.90","8,192.02","-","-0.31%"
"Feb 25, 2005","8,285.40","8,252.55","8,396.84","8,186.61","-","0.39%"
"Feb 24, 2005","8,253.12","8,184.77","8,393.77","8,139.13","-","0.88%"
"Feb 23, 2005","8,180.97","7,933.80","8,184.31","7,915.76","-","2.92%"
"Feb 22, 2005","7,948.84","7,885.36","7,961.09","7,822.19","-","1.05%"
"Feb 21, 2005","7,865.94","7,740.93","7,869.91","7,740.93","-","1.71%"
"Feb 18, 2005","7,734.03","7,594.08","7,769.57","7,560.31","-","2.03%"
"Feb 17, 2005","7,579.98","7,560.50","7,607.10","7,538.98","-","0.95%"
"Feb 16, 2005","7,508.80","7,470.37","7,516.88","7,434.54","-","1.43%"
"Feb 15, 2005","7,402.80","7,360.56","7,402.96","7,345.00","-","0.83%"
"Feb 14, 2005","7,341.69","7,253.99","7,342.62","7,253.99","-","1.42%"
"Feb 11, 2005","7,238.76","7,208.80","7,270.69","7,189.99","-","0.59%"
"Feb 10, 2005","7,196.63","7,174.59","7,223.98","7,121.51","-","0.56%"
"Feb 09, 2005","7,156.55","7,173.62","7,184.68","7,050.47","-","0.02%"
"Feb 08, 2005","7,154.83","7,119.65","7,179.60","7,118.92","-","0.90%"
"Feb 07, 2005","7,091.14","6,986.64","7,098.39","6,955.23","-","1.76%"
"Feb 04, 2005","6,968.46","7,022.37","7,043.07","6,959.03","-","-0.66%"
"Feb 03, 2005","7,014.71","6,973.93","7,040.21","6,949.88","-","0.93%"
"Feb 02, 2005","6,949.88","6,899.40","6,977.05","6,893.77","-","1.17%"
"Feb 01, 2005","6,869.28","6,764.31","6,896.70","6,762.65","-","1.81%"
"Jan 31, 2005","6,747.39","6,788.07","6,841.58","6,686.95","-","-0.74%"
"Jan 28, 2005","6,798.01","6,994.91","6,998.35","6,722.90","-","-2.23%"
"Jan 27, 2005","6,952.82","6,913.76","6,973.47","6,867.50","-","0.70%"
"Jan 26, 2005","6,904.56","6,841.90","6,987.69","6,833.19","-","0.25%"
"Jan 25, 2005","6,887.58","6,914.32","6,937.22","6,843.95","-","0.37%"
"Jan 24, 2005","6,861.97","6,807.64","6,891.74","6,746.40","-","1.71%"
"Jan 19, 2005","6,746.40","6,625.17","6,763.32","6,625.17","-","2.16%"
"Jan 18, 2005","6,603.55","6,647.34","6,665.22","6,594.78","-","-0.44%"
"Jan 17, 2005","6,633.01","6,559.61","6,654.39","6,530.76","-","1.12%"
"Jan 14, 2005","6,559.83","6,440.93","6,589.53","6,370.37","-","2.10%"
"Jan 13, 2005","6,424.80","6,631.90","6,638.35","6,418.29","-","-3.49%"
"Jan 12, 2005","6,657.40","6,714.24","6,784.33","6,651.40","-","-0.78%"
"Jan 11, 2005","6,710.03","6,515.16","6,710.03","6,484.14","-","3.48%"
"Jan 10, 2005","6,484.14","6,364.88","6,500.73","6,364.88","-","2.62%"
"Jan 07, 2005","6,318.90","6,361.85","6,369.08","6,300.15","-","-0.54%"
"Jan 06, 2005","6,353.27","6,321.87","6,359.12","6,306.77","-","0.69%"
"Jan 05, 2005","6,309.72","6,321.87","6,359.12","6,306.77","-","0.19%"
"Jan 04, 2005","6,297.70","6,230.79","6,301.60","6,221.81","-","1.24%"
"Jan 03, 2005","6,220.28","6,232.50","6,257.44","6,208.98","-","0.03%"
"Dec 31, 2004","6,218.40","6,116.52","6,222.27","6,116.52","-","1.83%"
"Dec 30, 2004","6,106.93","6,148.29","6,185.90","6,086.64","-","-0.27%"
"Dec 29, 2004","6,123.67","6,091.29","6,138.08","6,091.29","-","0.75%"
"Dec 28, 2004","6,077.83","6,050.77","6,091.72","6,021.58","-","0.52%"
"Dec 27, 2004","6,046.16","6,063.87","6,081.65","6,034.81","-","0.01%"
"Dec 24, 2004","6,045.80","5,974.77","6,064.06","5,962.86","-","1.14%"
"Dec 23, 2004","5,977.92","5,985.01","6,002.01","5,961.54","-","0.17%"
"Dec 22, 2004","5,967.97","5,886.04","5,974.06","5,884.40","-","1.60%"
"Dec 21, 2004","5,874.19","5,852.72","5,888.34","5,837.00","-","0.36%"
"Dec 20, 2004","5,852.87","5,855.10","5,870.52","5,847.36","-","0.18%"
"Dec 17, 2004","5,842.59","5,823.87","5,853.03","5,815.45","-","0.25%"
"Dec 16, 2004","5,827.84","5,842.32","5,853.50","5,812.12","-","0.06%"
"Dec 15, 2004","5,824.25","5,785.72","5,827.89","5,782.91","-","1.00%"
"Dec 14, 2004","5,766.62","5,778.27","5,786.01","5,744.12","-","0.14%"
"Dec 13, 2004","5,758.28","5,701.76","5,767.71","5,701.76","-","1.01%"
"Dec 10, 2004","5,700.82","5,749.34","5,774.86","5,656.19","-","-0.66%"
"Dec 09, 2004","5,738.49","5,718.82","5,748.88","5,708.26","-","0.70%"
"Dec 08, 2004","5,698.64","5,681.14","5,715.81","5,681.14","-","0.40%"
"Dec 07, 2004","5,675.79","5,640.97","5,676.16","5,637.32","-","0.76%"
"Dec 06, 2004","5,633.13","5,593.98","5,633.55","5,592.13","-","1.03%"
"Dec 03, 2004","5,575.96","5,552.62","5,589.70","5,551.88","-","0.42%"
"Dec 02, 2004","5,552.50","5,561.16","5,575.88","5,542.04","-","-0.14%"
"Dec 01, 2004","5,560.50","5,574.91","5,581.47","5,558.70","-","-0.13%"
"Nov 30, 2004","5,567.79","5,585.08","5,602.36","5,556.98","-","-0.07%"
"Nov 29, 2004","5,571.88","5,567.26","5,579.20","5,555.82","-","0.27%"
"Nov 26, 2004","5,556.87","5,524.49","5,566.88","5,520.75","-","0.61%"
"Nov 25, 2004","5,523.27","5,528.89","5,542.89","5,516.92","-","-0.18%"
"Nov 24, 2004","5,533.22","5,526.48","5,543.82","5,524.95","-","0.34%"
"Nov 23, 2004","5,514.49","5,517.44","5,538.27","5,510.97","-","0.22%"
"Nov 22, 2004","5,502.56","5,508.75","5,517.55","5,481.29","-","-0.32%"
"Nov 19, 2004","5,520.17","5,522.96","5,534.55","5,504.69","-","0.09%"
"Nov 18, 2004","5,515.43","5,505.13","5,520.81","5,482.60","-","0.58%"
"Nov 12, 2004","5,483.88","5,446.41","5,484.72","5,446.41","-","1.04%"
"Nov 10, 2004","5,427.45","5,386.05","5,434.73","5,377.62","-","0.90%"
"Nov 08, 2004","5,378.85","5,363.61","5,383.31","5,362.04","-","0.50%"
"Nov 05, 2004","5,352.30","5,346.32","5,353.41","5,322.44","-","0.06%"
"Nov 04, 2004","5,349.04","5,373.81","5,398.00","5,338.24","-","-0.05%"
"Nov 03, 2004","5,351.51","5,352.26","5,413.47","5,340.98","-","0.41%"
"Nov 02, 2004","5,329.88","5,245.82","5,337.02","5,239.07","-","1.58%"
"Nov 01, 2004","5,246.91","5,342.00","5,350.10","5,243.90","-","-1.60%"
"Oct 29, 2004","5,332.24","5,357.54","5,362.54","5,312.03","-","-0.66%"
"Oct 28, 2004","5,367.68","5,385.98","5,388.10","5,350.70","-","-0.29%"
"Oct 27, 2004","5,383.42","5,388.00","5,416.10","5,369.61","-","-0.13%"
"Oct 26, 2004","5,390.35","5,478.51","5,484.65","5,379.35","-","-1.42%"
"Oct 25, 2004","5,468.12","5,483.96","5,660.29","5,453.97","-","0.18%"
"Oct 22, 2004","5,458.32","5,463.49","5,474.88","5,445.09","-","0.10%"
"Oct 21, 2004","5,452.87","5,467.43","5,519.61","5,451.91","-","-0.23%"
"Oct 20, 2004","5,465.36","5,495.14","5,502.77","5,458.54","-","-0.03%"
"Oct 19, 2004","5,467.06","5,376.91","5,467.06","5,352.60","-","1.60%"
"Oct 18, 2004","5,380.72","5,452.89","5,459.63","5,380.72","-","-0.97%"
"Oct 15, 2004","5,433.48","5,469.47","5,476.46","5,424.01","-","-0.67%"
"Oct 14, 2004","5,470.23","5,453.16","5,486.53","5,453.16","-","0.45%"
"Oct 13, 2004","5,445.50","5,422.70","5,465.42","5,422.70","-","0.45%"
"Oct 12, 2004","5,421.07","5,384.84","5,421.21","5,384.84","-","0.92%"
"Oct 11, 2004","5,371.52","5,354.84","5,380.45","5,349.71","-","0.53%"
"Oct 08, 2004","5,342.94","5,308.00","5,362.42","5,301.90","-","0.89%"
"Oct 07, 2004","5,295.76","5,293.38","5,325.83","5,283.83","-","-0.07%"
"Oct 06, 2004","5,299.53","5,240.49","5,299.53","5,240.49","-","1.27%"
"Oct 05, 2004","5,233.28","5,274.52","5,281.40","5,227.47","-","-0.66%"
"Oct 04, 2004","5,267.92","5,253.20","5,285.30","5,253.20","-","0.42%"
"Oct 01, 2004","5,245.82","5,205.19","5,264.81","5,187.73","-","0.54%"
"Sep 30, 2004","5,217.65","5,203.53","5,236.23","5,203.53","-","0.41%"
"Sep 29, 2004","5,196.28","5,131.60","5,196.78","5,129.72","-","1.33%"
"Sep 28, 2004","5,128.13","5,143.61","5,154.69","5,107.17","-","0.06%"
"Sep 27, 2004","5,125.04","5,104.08","5,135.68","5,098.21","-","0.87%"
"Sep 24, 2004","5,080.67","4,986.88","5,080.67","4,986.88","-","2.22%"
"Sep 23, 2004","4,970.57","4,889.25","4,976.69","4,889.25","-","1.64%"
"Sep 22, 2004","4,890.22","4,946.76","4,969.55","4,880.28","-","-1.38%"
"Sep 21, 2004","4,958.41","5,049.20","5,049.20","4,958.41","-","-1.71%"
"Sep 20, 2004","5,044.77","5,052.06","5,062.81","5,035.42","-","-0.02%"
"Sep 17, 2004","5,045.91","5,060.60","5,082.83","4,988.65","-","-0.18%"
"Sep 16, 2004","5,055.03","5,044.19","5,058.80","5,012.95","-","1.15%"
"Sep 15, 2004","4,997.35","5,098.44","5,098.44","4,995.96","-","-1.77%"
"Sep 14, 2004","5,087.37","5,112.05","5,117.67","5,034.58","-","-0.61%"
"Sep 13, 2004","5,118.39","5,172.93","5,174.00","5,116.34","-","-1.04%"
"Sep 10, 2004","5,172.21","5,181.12","5,181.12","5,142.31","-","-0.23%"
"Sep 09, 2004","5,184.12","5,203.32","5,208.79","5,175.19","-","-0.30%"
"Sep 08, 2004","5,199.49","5,191.63","5,232.95","5,184.74","-","0.59%"
"Sep 07, 2004","5,168.77","5,185.09","5,222.15","5,127.77","-","-0.56%"
"Sep 06, 2004","5,198.07","5,287.48","5,287.48","5,172.97","-","-2.27%"
"Sep 03, 2004","5,318.73","5,326.40","5,345.42","5,312.55","-","-0.17%"
"Sep 02, 2004","5,327.53","5,315.96","5,335.45","5,301.24","-","0.13%"
"Sep 01, 2004","5,320.38","5,346.96","5,366.02","5,315.60","-","-0.48%"
"Aug 31, 2004","5,346.15","5,327.35","5,346.46","5,288.06","-","0.31%"
"Aug 30, 2004","5,329.86","5,400.99","5,400.99","5,319.74","-","-1.19%"
"Aug 27, 2004","5,393.99","5,386.30","5,407.89","5,386.30","-","0.24%"
"Aug 26, 2004","5,381.09","5,362.28","5,381.59","5,358.44","-","0.48%"
"Aug 25, 2004","5,355.22","5,377.17","5,382.03","5,334.48","-","-0.24%"
"Aug 24, 2004","5,368.23","5,410.82","5,421.76","5,358.90","-","-0.61%"
"Aug 23, 2004","5,401.38","5,423.00","5,428.41","5,396.90","-","-0.14%"
"Aug 20, 2004","5,409.05","5,377.71","5,414.71","5,373.44","-","0.58%"
"Aug 19, 2004","5,377.71","5,431.98","5,435.24","5,373.42","-","-0.74%"
"Aug 18, 2004","5,417.86","5,387.62","5,417.89","5,387.61","-","0.75%"
"Aug 17, 2004","5,377.75","5,321.39","5,382.53","5,314.03","-","0.90%"
"Aug 16, 2004","5,329.67","5,340.63","5,345.70","5,315.49","-","-0.12%"
"Aug 13, 2004","5,335.82","5,330.92","5,342.46","5,318.68","-","0.18%"
"Aug 12, 2004","5,326.16","5,362.38","5,379.92","5,319.00","-","-0.50%"
"Aug 11, 2004","5,352.95","5,367.95","5,390.80","5,343.38","-","-0.28%"
"Aug 10, 2004","5,367.95","5,376.61","5,403.42","5,357.98","-","0.07%"
"Aug 09, 2004","5,363.96","5,335.93","5,380.55","5,333.94","-","0.38%"
"Aug 06, 2004","5,343.52","5,310.35","5,343.52","5,286.45","-","0.75%"
"Aug 05, 2004","5,303.84","5,317.53","5,326.10","5,277.85","-","-0.10%"
"Aug 04, 2004","5,309.05","5,278.33","5,324.21","5,278.33","-","0.88%"
"Aug 03, 2004","5,262.52","5,193.90","5,262.52","5,193.14","-","1.07%"
"Aug 02, 2004","5,206.83","5,263.98","5,282.68","5,204.20","-","-1.57%"
"Jul 30, 2004","5,289.92","5,310.53","5,329.98","5,258.34","-","-0.26%"
"Jul 29, 2004","5,303.56","5,356.18","5,366.78","5,298.52","-","-0.89%"
"Jul 28, 2004","5,351.33","5,331.81","5,358.88","5,309.98","-","0.69%"
"Jul 27, 2004","5,314.40","5,345.86","5,365.88","5,268.52","-","-0.59%"
"Jul 26, 2004","5,346.15","5,415.60","5,416.75","5,342.96","-","-1.17%"
"Jul 23, 2004","5,409.37","5,426.09","5,437.76","5,404.42","-","-0.31%"
"Jul 22, 2004","5,426.11","5,449.13","5,468.96","5,426.11","-","-0.26%"
"Jul 21, 2004","5,440.49","5,397.98","5,443.99","5,388.79","-","0.95%"
"Jul 20, 2004","5,389.14","5,383.22","5,389.41","5,340.68","-","0.19%"
"Jul 19, 2004","5,378.93","5,397.16","5,410.81","5,376.73","-","-0.17%"
"Jul 16, 2004","5,387.84","5,435.17","5,452.71","5,370.62","-","-0.94%"
"Jul 15, 2004","5,438.94","5,479.12","5,480.15","5,436.95","-","-0.64%"
"Jul 14, 2004","5,474.23","5,482.78","5,506.91","5,472.58","-","0.02%"
"Jul 13, 2004","5,473.22","5,498.17","5,499.23","5,464.61","-","-0.23%"
"Jul 12, 2004","5,485.74","5,455.76","5,507.83","5,455.76","-","0.59%"
"Jul 09, 2004","5,453.55","5,436.58","5,460.26","5,430.17","-","0.55%"
"Jul 08, 2004","5,423.74","5,419.90","5,449.21","5,414.35","-","0.27%"
"Jul 07, 2004","5,409.32","5,391.19","5,421.19","5,382.43","-","0.35%"
"Jul 06, 2004","5,390.65","5,409.54","5,423.19","5,387.79","-","-0.17%"
"Jul 05, 2004","5,399.72","5,359.92","5,420.52","5,359.92","-","0.87%"
"Jul 02, 2004","5,352.97","5,358.21","5,379.76","5,343.07","-","0.10%"
"Jul 01, 2004","5,347.72","5,287.51","5,349.47","5,268.19","-","1.30%"
"Jun 30, 2004","5,279.18","5,272.09","5,313.69","5,215.69","-","0.27%"
"Jun 29, 2004","5,264.95","5,292.14","5,296.64","5,240.94","-","-0.27%"
"Jun 28, 2004","5,279.03","5,110.15","5,279.17","5,110.15","-","3.40%"
"Jun 25, 2004","5,105.69","5,154.06","5,171.02","5,102.22","-","-0.88%"
"Jun 24, 2004","5,151.02","5,100.24","5,154.56","5,090.76","-","1.22%"
"Jun 23, 2004","5,088.86","5,104.64","5,113.19","5,008.73","-","0.17%"
"Jun 22, 2004","5,080.24","5,110.37","5,132.93","5,055.51","-","-0.46%"
"Jun 21, 2004","5,103.67","5,255.28","5,255.28","5,081.69","-","-2.76%"
"Jun 18, 2004","5,248.67","5,276.33","5,291.28","5,166.89","-","-0.31%"
"Jun 17, 2004","5,264.89","5,306.71","5,320.01","5,258.83","-","-0.76%"
"Jun 16, 2004","5,305.42","5,326.75","5,326.75","5,278.92","-","-0.24%"
"Jun 15, 2004","5,318.36","5,217.80","5,322.12","5,214.64","-","1.93%"
"Jun 14, 2004","5,217.57","5,215.05","5,263.86","5,165.68","-","-3.10%"
"Jun 11, 2004","5,384.48","5,390.13","5,400.88","5,359.63","-","0.25%"
"Jun 10, 2004","5,371.20","5,435.53","5,451.80","5,325.10","-","-1.70%"
"Jun 09, 2004","5,464.14","5,469.29","5,495.68","5,462.21","-","0.26%"
"Jun 08, 2004","5,450.05","5,424.36","5,450.28","5,397.19","-","0.62%"
"Jun 07, 2004","5,416.73","5,367.81","5,425.68","5,367.81","-","1.00%"
"Jun 04, 2004","5,362.86","5,337.63","5,362.86","5,281.61","-","1.59%"
"Jun 03, 2004","5,279.09","5,475.92","5,475.92","5,263.48","-","-3.35%"
"Jun 02, 2004","5,461.84","5,477.93","5,510.07","5,456.50","-","0.15%"
"Jun 01, 2004","5,453.57","5,469.36","5,480.37","5,426.44","-","-0.80%"
"May 31, 2004","5,497.79","5,474.60","5,512.19","5,461.14","-","-0.09%"
"May 28, 2004","5,502.72","5,487.92","5,524.44","5,487.78","-","0.47%"
"May 27, 2004","5,476.83","5,475.31","5,488.82","5,460.85","-","-0.11%"
"May 26, 2004","5,482.91","5,474.69","5,503.18","5,474.41","-","0.32%"
"May 25, 2004","5,465.17","5,467.86","5,477.57","5,443.20","-","0.00%"
"May 24, 2004","5,465.16","5,532.89","5,532.89","5,462.39","-","-0.83%"
"May 21, 2004","5,511.00","5,487.78","5,530.84","5,476.35","-","0.61%"
"May 20, 2004","5,477.84","5,456.35","5,490.79","5,456.35","-","0.72%"
"May 19, 2004","5,438.68","5,392.14","5,446.71","5,392.14","-","0.94%"
"May 18, 2004","5,388.15","5,408.33","5,426.93","5,366.19","-","-0.45%"
"May 17, 2004","5,412.47","5,469.36","5,471.29","5,386.83","-","-0.77%"
"May 14, 2004","5,454.69","5,407.08","5,462.59","5,402.10","-","1.04%"
"May 13, 2004","5,398.50","5,351.74","5,398.50","5,337.71","-","0.83%"
"May 12, 2004","5,354.15","5,485.15","5,492.07","5,354.15","-","-1.90%"
"May 11, 2004","5,457.86","5,476.31","5,489.43","5,449.14","-","-0.35%"
"May 10, 2004","5,477.01","5,552.32","5,554.89","5,477.01","-","-0.94%"
"May 07, 2004","5,529.19","5,521.06","5,539.99","5,475.11","-","-0.01%"
"May 06, 2004","5,529.93","5,524.19","5,555.86","5,522.67","-","0.39%"
"May 05, 2004","5,508.48","5,543.98","5,549.75","5,499.39","-","-0.31%"
"May 04, 2004","5,525.69","5,449.25","5,525.69","5,449.25","-","1.75%"
"Apr 30, 2004","5,430.43","5,348.76","5,440.02","5,336.89","-","1.57%"
"Apr 29, 2004","5,346.58","5,375.40","5,406.49","5,336.70","-","-0.43%"
"Apr 28, 2004","5,369.43","5,439.26","5,440.78","5,287.84","-","-1.05%"
"Apr 27, 2004","5,426.57","5,432.48","5,499.82","5,392.70","-","0.20%"
"Apr 26, 2004","5,415.93","5,401.05","5,418.22","5,329.79","-","0.17%"
"Apr 23, 2004","5,406.98","5,581.08","5,601.83","5,403.67","-","-3.03%"
"Apr 22, 2004","5,575.81","5,422.83","5,582.58","5,333.15","-","2.63%"
"Apr 21, 2004","5,432.94","5,616.54","5,635.39","5,412.68","-","-2.84%"
"Apr 20, 2004","5,591.66","5,627.38","5,636.22","5,556.77","-","-0.52%"
"Apr 19, 2004","5,620.66","5,629.61","5,660.29","5,600.45","-","0.69%"
"Apr 16, 2004","5,582.28","5,545.67","5,609.60","5,544.07","-","1.36%"
"Apr 15, 2004","5,507.60","5,490.12","5,524.17","5,485.94","-","0.90%"
"Apr 14, 2004","5,458.42","5,447.29","5,484.83","5,416.16","-","0.54%"
"Apr 13, 2004","5,429.12","5,447.27","5,473.03","5,408.27","-","-0.27%"
"Apr 12, 2004","5,443.83","5,389.11","5,443.83","5,389.11","-","1.34%"
"Apr 09, 2004","5,371.63","5,276.12","5,382.14","5,260.64","-","0.50%"
"Apr 08, 2004","5,345.01","5,336.02","5,375.10","5,334.53","-","0.66%"
"Apr 07, 2004","5,310.04","5,273.65","5,346.31","5,271.90","-","0.82%"
"Apr 06, 2004","5,266.88","5,229.27","5,268.84","5,196.41","-","0.74%"
"Apr 05, 2004","5,228.30","5,200.74","5,231.52","5,200.63","-","1.29%"
"Apr 02, 2004","5,161.60","5,156.47","5,176.16","5,141.08","-","0.40%"
"Apr 01, 2004","5,141.08","5,109.02","5,143.14","5,109.02","-","0.67%"
"Mar 31, 2004","5,106.66","5,106.24","5,121.41","5,075.14","-","0.07%"
"Mar 30, 2004","5,103.18","5,105.60","5,138.62","5,088.95","-","0.00%"
"Mar 29, 2004","5,103.06","5,144.81","5,153.85","5,076.27","-","-0.29%"
"Mar 26, 2004","5,117.87","5,114.54","5,139.79","5,108.29","-","0.10%"
"Mar 25, 2004","5,112.58","5,048.24","5,114.79","5,048.24","-","1.33%"
"Mar 24, 2004","5,045.49","4,999.97","5,049.62","4,999.97","-","0.95%"
"Mar 22, 2004","4,997.91","5,004.60","5,021.20","4,997.91","-","-0.04%"
"Mar 19, 2004","5,000.14","4,975.68","5,007.24","4,975.68","-","0.52%"
"Mar 18, 2004","4,974.22","4,983.91","5,010.60","4,972.37","-","-0.16%"
"Mar 17, 2004","4,982.29","4,980.85","4,994.89","4,969.16","-","0.05%"
"Mar 16, 2004","4,979.85","4,963.10","4,979.85","4,958.87","-","0.56%"
"Mar 15, 2004","4,952.04","4,916.00","4,959.39","4,916.00","-","0.75%"
"Mar 12, 2004","4,915.14","4,904.89","4,928.62","4,904.89","-","0.23%"
"Mar 11, 2004","4,903.85","4,888.27","4,907.04","4,876.85","-","0.41%"
"Mar 10, 2004","4,883.62","4,911.56","4,919.37","4,883.62","-","-0.54%"
"Mar 09, 2004","4,909.99","4,918.89","4,941.27","4,904.20","-","-0.16%"
"Mar 08, 2004","4,917.87","4,901.64","4,947.47","4,901.64","-","0.36%"
