"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 07, 2004","3,930.58","3,944.36","3,958.89","3,922.46","-","-0.36%"
"Jul 06, 2004","3,944.88","4,001.54","4,008.10","3,935.92","-","-1.27%"
"Jul 05, 2004","3,995.73","3,998.19","4,011.54","3,991.16","-","-0.08%"
"Jul 02, 2004","3,998.77","4,030.46","4,030.46","3,990.50","-","-0.90%"
"Jul 01, 2004","4,035.02","4,078.36","4,101.52","4,026.56","-","-0.44%"
"Jun 30, 2004","4,052.73","4,070.07","4,090.75","4,052.73","-","-0.42%"
"Jun 29, 2004","4,069.73","4,067.92","4,086.07","4,050.22","-","0.01%"
"Jun 28, 2004","4,069.35","4,016.82","4,076.58","4,004.50","-","1.40%"
"Jun 25, 2004","4,013.35","4,006.74","4,020.16","3,987.02","-","0.16%"
"Jun 24, 2004","4,007.05","3,954.21","4,012.67","3,954.21","-","1.57%"
"Jun 23, 2004","3,945.10","3,933.85","3,966.89","3,933.85","-","0.43%"
"Jun 22, 2004","3,928.39","3,985.42","3,985.42","3,916.42","-","-1.53%"
"Jun 21, 2004","3,989.31","4,008.50","4,029.11","3,977.80","-","-0.26%"
"Jun 18, 2004","3,999.79","3,976.30","4,004.86","3,966.22","-","0.36%"
"Jun 17, 2004","3,985.46","3,996.98","4,018.60","3,971.77","-","-0.44%"
"Jun 16, 2004","4,003.24","3,991.08","4,014.81","3,991.08","-","0.40%"
"Jun 15, 2004","3,987.30","3,946.17","3,995.43","3,933.12","-","0.98%"
"Jun 14, 2004","3,948.65","4,008.61","4,008.61","3,939.17","-","-1.64%"
"Jun 11, 2004","4,014.56","4,017.45","4,019.38","3,993.27","-","-0.18%"
"Jun 10, 2004","4,021.64","3,997.21","4,027.40","3,992.53","-","0.60%"
"Jun 09, 2004","3,997.76","4,024.39","4,036.46","3,990.64","-","-0.53%"
"Jun 08, 2004","4,018.95","4,021.79","4,040.77","4,003.12","-","0.03%"
"Jun 07, 2004","4,017.81","3,973.45","4,025.08","3,973.45","-","1.41%"
"Jun 04, 2004","3,961.93","3,917.80","3,973.57","3,913.77","-","1.14%"
"Jun 03, 2004","3,917.08","3,890.27","3,917.66","3,870.84","-","0.74%"
"Jun 02, 2004","3,888.31","3,868.94","3,917.73","3,868.94","-","0.62%"
"Jun 01, 2004","3,864.18","3,924.30","3,929.88","3,856.04","-","-1.46%"
"May 31, 2004","3,921.41","3,904.39","3,927.95","3,898.40","-","0.48%"
"May 28, 2004","3,902.72","3,921.89","3,940.71","3,892.31","-","-0.27%"
"May 27, 2004","3,913.33","3,872.03","3,926.62","3,872.03","-","1.18%"
"May 26, 2004","3,867.52","3,830.72","3,901.31","3,830.72","-","1.03%"
"May 25, 2004","3,828.07","3,859.64","3,859.64","3,809.98","-","-1.03%"
"May 24, 2004","3,867.84","3,842.41","3,901.48","3,842.41","-","0.94%"
"May 21, 2004","3,831.84","3,842.24","3,869.20","3,808.60","-","-0.19%"
"May 20, 2004","3,839.32","3,855.63","3,855.63","3,812.04","-","-0.85%"
"May 19, 2004","3,872.26","3,799.43","3,883.15","3,799.43","-","2.19%"
"May 18, 2004","3,789.24","3,756.86","3,796.73","3,754.06","-","0.93%"
"May 17, 2004","3,754.37","3,801.47","3,801.47","3,710.02","-","-1.28%"
"May 14, 2004","3,803.10","3,824.55","3,833.02","3,769.59","-","-0.57%"
"May 13, 2004","3,824.93","3,781.75","3,827.03","3,779.75","-","1.29%"
"May 12, 2004","3,776.24","3,846.69","3,851.74","3,769.88","-","-1.91%"
"May 11, 2004","3,849.84","3,790.71","3,850.52","3,790.71","-","1.72%"
"May 10, 2004","3,784.61","3,894.98","3,894.98","3,776.36","-","-2.85%"
"May 07, 2004","3,895.64","3,909.61","3,923.16","3,852.90","-","-0.35%"
"May 06, 2004","3,909.46","4,011.83","4,012.92","3,900.51","-","-2.80%"
"May 05, 2004","4,022.10","3,975.66","4,029.32","3,964.29","-","0.79%"
"May 04, 2004","3,990.75","4,002.28","4,018.71","3,976.21","-","-0.42%"
"May 03, 2004","4,007.65","3,972.88","4,011.44","3,945.52","-","0.56%"
"Apr 30, 2004","3,985.21","3,998.53","4,008.07","3,968.86","-","-0.59%"
"Apr 29, 2004","4,008.91","4,051.25","4,061.95","3,987.00","-","-1.40%"
"Apr 28, 2004","4,065.74","4,130.49","4,133.86","4,062.59","-","-1.65%"
"Apr 27, 2004","4,134.10","4,124.69","4,151.08","4,112.86","-","0.20%"
"Apr 26, 2004","4,125.83","4,105.97","4,156.89","4,105.97","-","0.54%"
"Apr 23, 2004","4,103.62","4,080.37","4,129.14","4,080.37","-","1.10%"
"Apr 22, 2004","4,059.15","4,043.37","4,062.83","4,002.45","-","0.82%"
"Apr 21, 2004","4,026.15","4,050.47","4,055.26","4,013.30","-","-0.86%"
"Apr 20, 2004","4,061.13","4,034.28","4,083.27","4,034.28","-","0.90%"
"Apr 19, 2004","4,025.07","4,033.00","4,040.68","3,995.59","-","-0.22%"
"Apr 16, 2004","4,033.98","4,004.61","4,043.53","3,986.62","-","0.73%"
"Apr 15, 2004","4,004.61","4,011.27","4,034.32","3,989.21","-","-0.20%"
"Apr 14, 2004","4,012.77","4,058.91","4,058.91","3,970.02","-","-1.44%"
"Apr 13, 2004","4,071.42","4,016.09","4,094.23","4,016.09","-","1.44%"
"Apr 08, 2004","4,013.53","4,030.56","4,058.29","4,004.57","-","0.31%"
"Apr 07, 2004","4,001.16","4,023.71","4,048.61","4,000.44","-","-0.54%"
"Apr 06, 2004","4,022.81","4,064.75","4,065.71","4,010.73","-","-0.64%"
"Apr 05, 2004","4,048.60","4,015.23","4,059.08","4,006.47","-","1.02%"
"Apr 02, 2004","4,007.60","3,924.48","4,008.08","3,921.50","-","2.11%"
"Apr 01, 2004","3,924.85","3,858.34","3,928.63","3,857.04","-","1.77%"
"Mar 31, 2004","3,856.70","3,876.47","3,901.05","3,840.11","-","-0.45%"
"Mar 30, 2004","3,874.04","3,880.40","3,883.66","3,845.57","-","-0.19%"
"Mar 29, 2004","3,881.25","3,828.04","3,886.36","3,823.67","-","1.54%"
"Mar 26, 2004","3,822.33","3,834.85","3,849.99","3,802.23","-","0.27%"
"Mar 25, 2004","3,811.92","3,729.76","3,811.92","3,729.76","-","2.30%"
"Mar 24, 2004","3,726.07","3,732.30","3,758.44","3,692.40","-","-0.07%"
"Mar 23, 2004","3,728.82","3,722.95","3,772.84","3,715.41","-","-0.01%"
"Mar 22, 2004","3,729.23","3,802.53","3,802.53","3,696.18","-","-2.35%"
"Mar 19, 2004","3,819.15","3,838.38","3,863.01","3,805.15","-","-0.22%"
"Mar 18, 2004","3,827.43","3,898.38","3,902.74","3,821.88","-","-1.78%"
"Mar 17, 2004","3,896.79","3,828.26","3,902.85","3,828.26","-","1.95%"
"Mar 16, 2004","3,822.37","3,810.88","3,851.01","3,775.11","-","0.30%"
"Mar 15, 2004","3,810.76","3,908.61","3,909.87","3,807.94","-","-2.67%"
"Mar 12, 2004","3,915.38","3,879.63","3,920.41","3,824.54","-","0.27%"
"Mar 11, 2004","3,904.95","4,040.51","4,040.51","3,875.59","-","-3.46%"
"Mar 10, 2004","4,044.70","4,077.64","4,077.64","4,024.81","-","-1.05%"
"Mar 09, 2004","4,087.55","4,143.98","4,143.98","4,077.03","-","-1.41%"
"Mar 08, 2004","4,145.99","4,131.34","4,163.19","4,131.34","-","0.48%"
"Mar 05, 2004","4,126.14","4,136.79","4,151.84","4,090.90","-","-0.18%"
"Mar 04, 2004","4,133.78","4,077.31","4,138.85","4,077.31","-","1.52%"
"Mar 03, 2004","4,071.70","4,088.89","4,096.41","4,058.11","-","-0.70%"
"Mar 02, 2004","4,100.34","4,057.08","4,101.06","4,057.08","-","1.13%"
"Mar 01, 2004","4,054.43","4,026.19","4,061.10","4,026.19","-","0.90%"
"Feb 27, 2004","4,018.16","4,027.36","4,052.58","4,017.91","-","0.26%"
"Feb 26, 2004","4,007.81","4,008.39","4,019.31","3,973.80","-","0.31%"
"Feb 25, 2004","3,995.34","3,993.30","4,008.03","3,960.41","-","0.10%"
"Feb 24, 2004","3,991.42","4,067.91","4,067.91","3,967.87","-","-1.90%"
"Feb 23, 2004","4,068.71","4,074.11","4,106.08","4,065.25","-","-0.11%"
"Feb 20, 2004","4,073.35","4,124.51","4,135.55","4,055.56","-","-1.65%"
"Feb 19, 2004","4,141.53","4,099.92","4,147.34","4,099.92","-","1.13%"
"Feb 18, 2004","4,095.34","4,096.73","4,111.50","4,085.29","-","-0.01%"
"Feb 17, 2004","4,095.86","4,073.77","4,099.80","4,070.65","-","0.62%"
"Feb 16, 2004","4,070.46","4,054.96","4,070.46","4,040.49","-","0.33%"
"Feb 13, 2004","4,057.05","4,121.45","4,130.75","4,047.92","-","-1.57%"
"Feb 12, 2004","4,121.65","4,138.17","4,150.56","4,106.31","-","-0.01%"
"Feb 11, 2004","4,122.16","4,111.89","4,125.59","4,101.14","-","0.28%"
"Feb 10, 2004","4,110.80","4,100.75","4,114.78","4,083.33","-","0.29%"
"Feb 09, 2004","4,098.97","4,051.36","4,102.46","4,051.36","-","1.33%"
"Feb 06, 2004","4,044.99","4,015.02","4,053.02","4,007.87","-","0.75%"
"Feb 05, 2004","4,014.79","4,025.40","4,054.93","4,009.56","-","-0.34%"
"Feb 04, 2004","4,028.37","4,050.08","4,050.08","4,008.80","-","-0.72%"
"Feb 03, 2004","4,057.51","4,074.42","4,075.80","4,019.00","-","-0.35%"
"Feb 02, 2004","4,071.60","4,062.79","4,087.21","4,046.30","-","0.32%"
"Jan 30, 2004","4,058.60","4,106.65","4,116.52","4,048.52","-","-0.91%"
"Jan 29, 2004","4,095.71","4,117.58","4,126.64","4,092.05","-","-1.31%"
"Jan 28, 2004","4,150.24","4,124.49","4,157.18","4,105.97","-","0.38%"
"Jan 27, 2004","4,134.42","4,141.86","4,175.48","4,129.12","-","0.14%"
"Jan 26, 2004","4,128.68","4,152.09","4,152.09","4,116.07","-","-0.56%"
"Jan 23, 2004","4,151.83","4,140.76","4,164.26","4,130.86","-","0.29%"
"Jan 22, 2004","4,139.86","4,144.04","4,171.49","4,129.23","-","0.04%"
"Jan 21, 2004","4,138.04","4,109.64","4,138.04","4,099.47","-","0.77%"
"Jan 20, 2004","4,106.41","4,141.33","4,156.08","4,101.54","-","-0.81%"
"Jan 19, 2004","4,139.92","4,111.89","4,151.72","4,111.89","-","0.69%"
"Jan 16, 2004","4,111.64","4,090.80","4,122.93","4,090.80","-","1.05%"
"Jan 15, 2004","4,068.75","4,047.63","4,081.62","4,026.91","-","0.33%"
"Jan 14, 2004","4,055.21","3,993.33","4,056.23","3,980.33","-","1.48%"
"Jan 13, 2004","3,996.22","4,006.85","4,033.67","3,990.61","-","0.01%"
"Jan 12, 2004","3,995.91","4,010.05","4,010.05","3,980.19","-","-0.50%"
"Jan 09, 2004","4,016.18","4,059.10","4,073.33","3,982.83","-","-0.72%"
"Jan 08, 2004","4,045.43","4,013.15","4,070.47","4,013.15","-","1.02%"
"Jan 07, 2004","4,004.40","4,039.65","4,050.99","3,985.95","-","-0.77%"
"Jan 06, 2004","4,035.44","4,038.42","4,047.03","4,003.48","-","-0.01%"
"Jan 05, 2004","4,035.90","4,019.94","4,040.98","4,001.49","-","0.43%"
"Jan 02, 2004","4,018.50","3,969.04","4,022.96","3,969.04","-","1.35%"
"Dec 30, 2003","3,965.16","3,957.93","3,996.28","3,957.93","-","0.31%"
"Dec 29, 2003","3,952.72","3,907.57","3,957.23","3,907.57","-","1.27%"
"Dec 23, 2003","3,903.34","3,884.10","3,913.26","3,884.10","-","0.68%"
"Dec 22, 2003","3,876.94","3,891.67","3,909.41","3,870.56","-","-0.55%"
"Dec 19, 2003","3,898.42","3,881.97","3,907.91","3,876.44","-","0.71%"
"Dec 18, 2003","3,870.88","3,847.32","3,878.89","3,823.71","-","0.61%"
"Dec 17, 2003","3,847.57","3,870.16","3,880.07","3,840.96","-","-0.48%"
"Dec 16, 2003","3,865.98","3,862.82","3,878.63","3,835.94","-","-0.24%"
"Dec 15, 2003","3,875.47","3,866.92","3,930.26","3,866.92","-","0.40%"
"Dec 12, 2003","3,860.13","3,864.59","3,904.43","3,847.63","-","0.03%"
"Dec 11, 2003","3,858.85","3,833.22","3,864.34","3,826.93","-","0.99%"
"Dec 10, 2003","3,820.92","3,841.87","3,847.93","3,798.00","-","-0.66%"
"Dec 09, 2003","3,846.18","3,812.92","3,878.45","3,812.92","-","1.04%"
"Dec 08, 2003","3,806.54","3,834.89","3,834.89","3,778.73","-","-0.92%"
"Dec 05, 2003","3,841.73","3,856.48","3,874.55","3,813.60","-","-0.85%"
"Dec 04, 2003","3,874.78","3,871.50","3,894.82","3,848.02","-","-0.02%"
"Dec 03, 2003","3,875.66","3,808.30","3,875.66","3,801.76","-","1.74%"
"Dec 02, 2003","3,809.26","3,821.64","3,838.09","3,788.93","-","-0.31%"
"Dec 01, 2003","3,821.20","3,752.72","3,829.46","3,752.72","-","2.01%"
"Nov 28, 2003","3,745.95","3,748.23","3,771.10","3,692.01","-","0.03%"
"Nov 27, 2003","3,744.99","3,741.63","3,756.11","3,729.18","-","0.86%"
"Nov 26, 2003","3,712.98","3,731.29","3,786.37","3,712.98","-","-0.54%"
"Nov 25, 2003","3,733.16","3,744.47","3,767.92","3,727.80","-","-0.11%"
"Nov 24, 2003","3,737.09","3,642.70","3,743.37","3,642.70","-","2.60%"
"Nov 21, 2003","3,642.25","3,637.62","3,658.22","3,619.92","-","0.12%"
"Nov 20, 2003","3,638.04","3,663.63","3,671.38","3,576.52","-","-0.39%"
"Nov 19, 2003","3,652.29","3,659.97","3,659.97","3,594.61","-","-0.38%"
"Nov 18, 2003","3,666.28","3,693.08","3,715.88","3,644.96","-","-0.22%"
"Nov 17, 2003","3,674.54","3,792.89","3,792.89","3,664.95","-","-3.24%"
"Nov 14, 2003","3,797.40","3,752.18","3,812.90","3,746.91","-","0.84%"
"Nov 13, 2003","3,765.59","3,756.30","3,813.20","3,739.25","-","0.46%"
"Nov 12, 2003","3,748.34","3,730.14","3,754.35","3,696.95","-","0.50%"
"Nov 11, 2003","3,729.87","3,739.47","3,739.47","3,699.99","-","-0.44%"
"Nov 10, 2003","3,746.24","3,778.27","3,789.29","3,737.25","-","-0.96%"
"Nov 07, 2003","3,782.56","3,744.41","3,814.21","3,744.41","-","1.30%"
"Nov 06, 2003","3,733.93","3,719.85","3,759.87","3,683.46","-","0.44%"
"Nov 05, 2003","3,717.70","3,737.32","3,745.18","3,690.87","-","-0.64%"
"Nov 04, 2003","3,741.71","3,742.53","3,768.54","3,724.21","-","-0.07%"
"Nov 03, 2003","3,744.50","3,657.61","3,750.25","3,651.77","-","2.42%"
"Oct 31, 2003","3,655.99","3,639.36","3,657.62","3,612.67","-","0.45%"
"Oct 30, 2003","3,639.66","3,620.00","3,675.78","3,583.47","-","0.67%"
"Oct 29, 2003","3,615.42","3,597.52","3,627.18","3,583.79","-","0.79%"
"Oct 28, 2003","3,586.93","3,531.98","3,600.75","3,531.98","-","1.99%"
"Oct 27, 2003","3,517.10","3,459.07","3,529.43","3,459.07","-","1.87%"
"Oct 24, 2003","3,452.64","3,495.21","3,495.21","3,439.09","-","-1.27%"
"Oct 23, 2003","3,497.14","3,486.91","3,502.95","3,423.34","-","0.19%"
"Oct 22, 2003","3,490.60","3,560.93","3,571.30","3,488.75","-","-2.50%"
"Oct 21, 2003","3,580.08","3,567.35","3,593.50","3,536.80","-","0.58%"
"Oct 20, 2003","3,559.33","3,520.54","3,566.64","3,496.57","-","1.21%"
"Oct 17, 2003","3,516.67","3,577.64","3,593.75","3,510.81","-","-1.71%"
"Oct 16, 2003","3,577.72","3,568.72","3,594.96","3,524.10","-","0.20%"
"Oct 15, 2003","3,570.58","3,542.25","3,606.00","3,540.84","-","0.92%"
"Oct 14, 2003","3,538.13","3,543.17","3,567.12","3,504.46","-","-0.01%"
"Oct 13, 2003","3,538.39","3,480.13","3,554.53","3,480.13","-","1.93%"
"Oct 10, 2003","3,471.25","3,479.22","3,512.21","3,455.96","-","-0.31%"
"Oct 09, 2003","3,481.90","3,395.03","3,491.20","3,389.14","-","2.55%"
"Oct 08, 2003","3,395.33","3,357.70","3,432.09","3,342.91","-","1.18%"
"Oct 07, 2003","3,355.78","3,407.72","3,409.22","3,332.82","-","-1.44%"
"Oct 06, 2003","3,404.91","3,414.06","3,416.75","3,379.53","-","-0.41%"
"Oct 03, 2003","3,419.00","3,283.38","3,439.89","3,283.38","-","4.34%"
"Oct 02, 2003","3,276.64","3,330.94","3,354.64","3,267.99","-","-1.60%"
"Oct 01, 2003","3,329.83","3,255.76","3,329.83","3,217.40","-","2.24%"
"Sep 30, 2003","3,256.78","3,317.59","3,330.22","3,202.87","-","-2.00%"
"Sep 29, 2003","3,323.38","3,324.00","3,364.58","3,280.10","-","-0.04%"
"Sep 26, 2003","3,324.85","3,325.76","3,345.14","3,275.54","-","-0.04%"
"Sep 25, 2003","3,326.27","3,305.54","3,361.83","3,301.39","-","0.57%"
"Sep 24, 2003","3,307.34","3,414.66","3,450.94","3,285.98","-","-3.04%"
"Sep 23, 2003","3,411.02","3,459.40","3,483.77","3,396.32","-","-1.31%"
"Sep 22, 2003","3,456.27","3,578.16","3,578.16","3,456.27","-","-3.42%"
"Sep 19, 2003","3,578.70","3,617.13","3,629.59","3,578.70","-","-0.92%"
"Sep 18, 2003","3,612.02","3,562.88","3,623.61","3,554.01","-","1.43%"
"Sep 17, 2003","3,561.03","3,573.29","3,613.22","3,551.81","-","-0.10%"
"Sep 16, 2003","3,564.75","3,522.81","3,568.68","3,508.87","-","1.38%"
"Sep 15, 2003","3,516.31","3,512.28","3,547.33","3,506.38","-","0.24%"
"Sep 12, 2003","3,508.06","3,564.55","3,573.20","3,473.79","-","-1.65%"
"Sep 11, 2003","3,566.85","3,525.50","3,566.85","3,495.11","-","0.85%"
"Sep 10, 2003","3,536.87","3,586.80","3,586.80","3,524.17","-","-1.60%"
"Sep 09, 2003","3,594.40","3,645.88","3,670.30","3,583.37","-","-1.29%"
"Sep 08, 2003","3,641.53","3,612.85","3,656.62","3,612.39","-","0.94%"
"Sep 05, 2003","3,607.71","3,671.93","3,676.88","3,597.59","-","-1.66%"
"Sep 04, 2003","3,668.67","3,638.92","3,671.42","3,628.95","-","0.58%"
"Sep 03, 2003","3,647.51","3,570.25","3,656.67","3,570.25","-","2.25%"
"Sep 02, 2003","3,567.20","3,570.09","3,588.46","3,536.26","-","-0.11%"
"Sep 01, 2003","3,571.22","3,493.34","3,577.87","3,493.34","-","2.49%"
"Aug 29, 2003","3,484.58","3,510.32","3,531.80","3,479.92","-","-0.23%"
"Aug 28, 2003","3,492.67","3,486.37","3,530.14","3,465.68","-","0.28%"
"Aug 27, 2003","3,483.08","3,462.16","3,493.46","3,451.81","-","0.80%"
"Aug 26, 2003","3,455.48","3,498.89","3,532.24","3,438.86","-","-1.27%"
"Aug 25, 2003","3,500.09","3,547.65","3,547.65","3,489.77","-","-1.38%"
"Aug 22, 2003","3,549.05","3,563.30","3,588.53","3,534.42","-","-0.46%"
"Aug 21, 2003","3,565.47","3,501.41","3,565.47","3,501.41","-","1.83%"
"Aug 20, 2003","3,501.23","3,507.25","3,515.17","3,461.38","-","-0.09%"
"Aug 19, 2003","3,504.53","3,511.05","3,545.08","3,486.44","-","-0.08%"
"Aug 18, 2003","3,507.23","3,447.58","3,507.23","3,447.58","-","1.84%"
"Aug 15, 2003","3,443.93","3,449.56","3,470.53","3,434.23","-","-0.25%"
"Aug 14, 2003","3,452.70","3,398.13","3,452.70","3,379.50","-","1.58%"
"Aug 13, 2003","3,398.89","3,388.55","3,428.98","3,376.30","-","0.51%"
"Aug 12, 2003","3,381.71","3,342.59","3,399.76","3,342.59","-","1.26%"
"Aug 11, 2003","3,339.58","3,333.07","3,361.67","3,309.85","-","0.22%"
"Aug 08, 2003","3,332.24","3,339.87","3,367.17","3,309.22","-","0.01%"
"Aug 07, 2003","3,331.89","3,370.50","3,370.50","3,299.77","-","-1.30%"
"Aug 06, 2003","3,375.66","3,427.49","3,427.49","3,318.16","-","-1.82%"
"Aug 05, 2003","3,438.36","3,414.10","3,454.76","3,399.20","-","0.97%"
"Aug 04, 2003","3,405.31","3,433.72","3,464.60","3,363.95","-","-0.98%"
"Aug 01, 2003","3,438.89","3,481.81","3,481.81","3,403.03","-","-1.40%"
"Jul 31, 2003","3,487.86","3,432.75","3,487.86","3,399.86","-","1.72%"
"Jul 30, 2003","3,429.03","3,418.49","3,449.21","3,395.74","-","0.03%"
"Jul 29, 2003","3,428.12","3,417.51","3,452.18","3,373.63","-","0.30%"
"Jul 28, 2003","3,417.77","3,360.67","3,425.45","3,360.67","-","1.81%"
"Jul 25, 2003","3,356.89","3,367.71","3,371.93","3,313.56","-","-0.53%"
"Jul 24, 2003","3,374.82","3,305.81","3,377.59","3,281.95","-","2.13%"
"Jul 23, 2003","3,304.48","3,323.70","3,338.77","3,277.24","-","-0.41%"
"Jul 22, 2003","3,318.15","3,295.34","3,321.88","3,254.19","-","0.95%"
"Jul 21, 2003","3,287.00","3,370.07","3,390.61","3,281.06","-","-2.37%"
"Jul 18, 2003","3,366.71","3,328.91","3,378.14","3,328.06","-","1.08%"
"Jul 17, 2003","3,330.68","3,384.86","3,384.86","3,312.90","-","-1.68%"
"Jul 16, 2003","3,387.64","3,385.18","3,430.76","3,358.68","-","0.09%"
"Jul 15, 2003","3,384.69","3,391.84","3,429.89","3,372.50","-","-0.34%"
"Jul 14, 2003","3,396.07","3,335.12","3,404.47","3,333.97","-","2.09%"
"Jul 11, 2003","3,326.51","3,264.58","3,332.12","3,245.45","-","1.73%"
"Jul 10, 2003","3,269.84","3,322.04","3,322.04","3,255.89","-","-1.58%"
"Jul 09, 2003","3,322.43","3,343.13","3,358.06","3,299.74","-","-0.66%"
"Jul 08, 2003","3,344.46","3,335.00","3,363.43","3,308.79","-","0.35%"
"Jul 07, 2003","3,332.87","3,244.94","3,359.01","3,244.94","-","2.88%"
"Jul 04, 2003","3,239.61","3,237.80","3,243.73","3,213.61","-","-0.07%"
"Jul 03, 2003","3,241.92","3,237.05","3,261.58","3,196.73","-","0.03%"
"Jul 02, 2003","3,241.04","3,148.10","3,243.04","3,148.10","-","3.00%"
"Jul 01, 2003","3,146.55","3,217.21","3,217.21","3,119.35","-","-2.30%"
"Jun 30, 2003","3,220.58","3,228.81","3,271.31","3,181.76","-","-0.13%"
"Jun 27, 2003","3,224.66","3,251.87","3,263.12","3,207.13","-","-0.51%"
"Jun 26, 2003","3,241.22","3,194.98","3,246.67","3,157.70","-","1.33%"
"Jun 25, 2003","3,198.82","3,217.23","3,237.48","3,180.03","-","-0.58%"
"Jun 24, 2003","3,217.34","3,185.18","3,228.37","3,165.25","-","0.97%"
"Jun 23, 2003","3,186.39","3,236.96","3,246.25","3,173.18","-","-1.62%"
"Jun 20, 2003","3,238.98","3,237.23","3,267.67","3,218.05","-","-0.25%"
"Jun 19, 2003","3,247.11","3,304.24","3,324.44","3,217.46","-","-1.73%"
"Jun 18, 2003","3,304.15","3,280.04","3,316.07","3,263.33","-","0.54%"
"Jun 17, 2003","3,286.48","3,276.16","3,321.50","3,264.10","-","0.67%"
"Jun 16, 2003","3,264.50","3,156.80","3,264.50","3,122.40","-","3.02%"
"Jun 13, 2003","3,168.71","3,220.82","3,246.14","3,157.29","-","-1.58%"
"Jun 12, 2003","3,219.47","3,180.61","3,253.70","3,180.61","-","1.30%"
"Jun 11, 2003","3,178.15","3,145.52","3,191.33","3,133.65","-","1.20%"
"Jun 10, 2003","3,140.34","3,088.61","3,149.44","3,076.77","-","1.47%"
"Jun 09, 2003","3,094.76","3,124.59","3,132.76","3,075.19","-","-1.05%"
"Jun 06, 2003","3,127.46","3,054.99","3,146.91","3,054.99","-","2.89%"
"Jun 05, 2003","3,039.76","3,086.65","3,106.27","3,020.46","-","-1.31%"
"Jun 04, 2003","3,080.02","3,030.29","3,099.82","3,020.16","-","1.76%"
"Jun 03, 2003","3,026.82","3,062.86","3,062.86","3,003.16","-","-1.23%"
"Jun 02, 2003","3,064.56","2,990.93","3,066.04","2,990.93","-","2.75%"
"May 30, 2003","2,982.68","2,907.73","2,997.62","2,906.42","-","2.61%"
"May 29, 2003","2,906.71","2,914.18","2,968.43","2,897.10","-","-0.44%"
"May 28, 2003","2,919.54","2,885.53","2,958.21","2,885.53","-","1.60%"
"May 27, 2003","2,873.60","2,827.66","2,875.14","2,769.45","-","1.60%"
"May 26, 2003","2,828.28","2,821.54","2,855.28","2,812.40","-","0.19%"
"May 23, 2003","2,822.83","2,867.10","2,886.07","2,804.13","-","-1.48%"
"May 22, 2003","2,865.21","2,826.47","2,865.21","2,817.63","-","1.34%"
"May 21, 2003","2,827.25","2,841.33","2,853.04","2,773.77","-","-0.41%"
"May 20, 2003","2,838.93","2,848.19","2,875.40","2,820.41","-","-0.41%"
"May 19, 2003","2,850.68","2,976.38","2,976.38","2,841.02","-","-4.63%"
"May 16, 2003","2,989.08","2,987.45","3,029.49","2,952.18","-","-0.01%"
"May 15, 2003","2,989.38","2,926.79","2,989.38","2,902.52","-","2.17%"
"May 14, 2003","2,926.03","2,906.95","2,960.23","2,888.20","-","0.55%"
"May 13, 2003","2,909.95","2,941.57","2,951.99","2,883.31","-","-0.93%"
"May 12, 2003","2,937.26","2,961.14","2,972.72","2,871.61","-","-0.65%"
"May 09, 2003","2,956.59","2,892.63","2,956.59","2,861.70","-","2.44%"
"May 08, 2003","2,886.08","3,005.12","3,016.57","2,884.51","-","-3.98%"
"May 07, 2003","3,005.64","3,063.41","3,068.08","2,992.79","-","-2.00%"
"May 06, 2003","3,066.95","3,002.40","3,066.95","2,977.62","-","1.79%"
"May 05, 2003","3,013.04","2,991.74","3,039.26","2,978.71","-","0.91%"
"May 02, 2003","2,986.00","2,938.72","2,986.00","2,888.46","-","1.49%"
"Apr 30, 2003","2,942.04","2,914.47","2,967.08","2,914.02","-","1.14%"
"Apr 29, 2003","2,908.96","2,958.12","3,004.79","2,908.96","-","-1.52%"
"Apr 28, 2003","2,953.92","2,834.46","2,953.92","2,821.35","-","4.08%"
"Apr 25, 2003","2,838.23","2,892.46","2,909.14","2,828.84","-","-1.85%"
"Apr 24, 2003","2,891.62","2,967.62","2,969.95","2,881.04","-","-2.78%"
"Apr 23, 2003","2,974.40","2,968.80","3,000.76","2,932.73","-","0.45%"
"Apr 22, 2003","2,960.96","2,898.36","2,965.21","2,843.80","-","2.11%"
"Apr 17, 2003","2,899.78","2,820.35","2,899.98","2,801.17","-","2.66%"
"Apr 16, 2003","2,824.68","2,843.33","2,915.69","2,824.68","-","-0.33%"
"Apr 15, 2003","2,834.12","2,792.06","2,867.64","2,792.06","-","2.06%"
"Apr 14, 2003","2,776.78","2,741.66","2,787.38","2,700.33","-","1.57%"
"Apr 11, 2003","2,733.95","2,700.61","2,797.42","2,700.61","-","1.37%"
"Apr 10, 2003","2,697.10","2,730.97","2,763.65","2,685.80","-","-1.35%"
"Apr 09, 2003","2,734.10","2,756.62","2,824.99","2,696.32","-","-1.22%"
"Apr 08, 2003","2,767.79","2,798.74","2,809.17","2,740.61","-","-1.46%"
"Apr 07, 2003","2,808.94","2,654.76","2,814.39","2,654.44","-","5.84%"
"Apr 04, 2003","2,654.07","2,573.16","2,656.25","2,553.67","-","3.28%"
"Apr 03, 2003","2,569.81","2,582.95","2,644.96","2,557.19","-","-0.75%"
"Apr 02, 2003","2,589.35","2,462.21","2,589.35","2,462.21","-","5.68%"
"Apr 01, 2003","2,450.19","2,426.24","2,473.94","2,395.72","-","1.09%"
"Mar 31, 2003","2,423.87","2,511.99","2,511.99","2,396.60","-","-3.85%"
