"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 15, 1999","6,447.58","6,449.39","6,449.39","6,414.05","25.78M","0.22%"
"Feb 12, 1999","6,433.69","6,458.53","6,462.89","6,420.77","49.12M","-0.88%"
"Feb 11, 1999","6,490.81","6,419.17","6,492.95","6,416.34","60.10M","1.41%"
"Feb 10, 1999","6,400.71","6,435.20","6,435.36","6,394.50","57.91M","-0.67%"
"Feb 09, 1999","6,443.97","6,546.82","6,546.82","6,443.61","77.82M","-2.12%"
"Feb 08, 1999","6,583.77","6,629.39","6,629.39","6,573.58","59.63M","-0.75%"
"Feb 05, 1999","6,633.37","6,628.99","6,635.74","6,618.54","65.57M","-0.42%"
"Feb 04, 1999","6,661.10","6,723.03","6,724.50","6,661.10","67.69M","-0.90%"
"Feb 03, 1999","6,721.51","6,640.76","6,721.51","6,640.76","78.08M","0.56%"
"Feb 02, 1999","6,683.78","6,739.86","6,739.86","6,666.55","72.71M","-1.21%"
"Feb 01, 1999","6,765.44","6,754.76","6,779.39","6,739.59","63.04M","0.53%"
"Jan 29, 1999","6,729.56","6,692.07","6,729.60","6,682.49","92.46M","0.92%"
"Jan 28, 1999","6,668.45","6,687.24","6,699.54","6,668.28","63.69M","0.25%"
"Jan 27, 1999","6,651.71","6,724.89","6,724.89","6,651.71","94.08M","-0.18%"
"Jan 26, 1999","6,663.45","6,639.76","6,667.65","6,628.91","73.07M","0.68%"
"Jan 25, 1999","6,618.48","6,613.77","6,622.71","6,566.27","51.32M","0.37%"
"Jan 22, 1999","6,593.91","6,540.10","6,605.81","6,540.10","75.75M","-0.63%"
"Jan 21, 1999","6,635.76","6,680.41","6,722.18","6,635.76","74.12M","-1.14%"
"Jan 20, 1999","6,712.34","6,765.34","6,765.34","6,712.34","77.76M","-0.69%"
"Jan 19, 1999","6,758.90","6,826.25","6,826.25","6,743.69","61.63M","-0.94%"
"Jan 18, 1999","6,822.82","6,794.45","6,844.94","6,794.45","38.68M","0.94%"
"Jan 15, 1999","6,759.42","6,640.41","6,759.42","6,624.79","56.27M","2.51%"
"Jan 14, 1999","6,594.23","6,671.97","6,676.79","6,575.26","68.02M","-0.57%"
"Jan 13, 1999","6,632.05","6,489.25","6,678.38","6,489.25","66.22M","-1.03%"
"Jan 12, 1999","6,700.83","6,788.85","6,805.41","6,700.56","62.77M","-2.07%"
"Jan 11, 1999","6,842.31","6,859.44","6,877.24","6,828.00","65.23M","-0.39%"
"Jan 08, 1999","6,868.93","6,861.86","6,886.90","6,847.27","88.66M","0.98%"
"Jan 07, 1999","6,802.19","6,734.57","6,821.84","6,734.57","75.22M","-0.05%"
"Jan 06, 1999","6,805.34","6,765.69","6,812.54","6,764.97","89.29M","2.17%"
"Jan 05, 1999","6,660.50","6,563.59","6,682.98","6,563.59","77.48M","1.62%"
"Jan 04, 1999","6,554.30","6,522.18","6,562.95","6,522.18","36.01M","1.05%"
"Dec 31, 1998","6,485.94","6,434.49","6,485.94","6,432.90","27.78M","0.87%"
"Dec 30, 1998","6,430.05","6,461.31","6,468.31","6,430.05","33.66M","-0.65%"
"Dec 29, 1998","6,472.16","6,428.73","6,472.16","6,416.07","32.82M","0.10%"
"Dec 24, 1998","6,465.38","6,434.89","6,465.38","6,434.89","19.91M","0.28%"
"Dec 23, 1998","6,447.19","6,365.81","6,447.19","6,365.81","58.33M","1.15%"
"Dec 22, 1998","6,373.82","6,394.05","6,396.18","6,353.81","64.69M","-0.11%"
"Dec 21, 1998","6,381.00","6,367.73","6,419.86","6,367.73","64.48M","0.44%"
"Dec 18, 1998","6,353.32","6,320.18","6,356.65","6,310.58","78.04M","0.98%"
"Dec 17, 1998","6,291.45","6,281.89","6,291.45","6,259.38","76.15M","0.12%"
"Dec 16, 1998","6,283.83","6,266.23","6,283.83","6,241.04","67.81M","0.76%"
"Dec 15, 1998","6,236.67","6,231.63","6,240.67","6,218.50","72.22M","0.31%"
"Dec 14, 1998","6,217.66","6,205.98","6,217.69","6,169.48","93.40M","-0.66%"
"Dec 11, 1998","6,258.76","6,268.32","6,290.50","6,246.28","67.20M","-0.90%"
"Dec 10, 1998","6,315.65","6,379.55","6,383.52","6,296.64","56.09M","-1.42%"
"Dec 09, 1998","6,406.30","6,417.27","6,419.25","6,391.58","64.86M","0.10%"
"Dec 08, 1998","6,399.77","6,365.08","6,403.32","6,360.67","68.40M","0.52%"
"Dec 07, 1998","6,366.88","6,370.51","6,373.49","6,351.76","56.92M","0.44%"
"Dec 04, 1998","6,339.04","6,360.90","6,369.93","6,330.52","66.91M","0.69%"
"Dec 03, 1998","6,295.83","6,346.07","6,386.25","6,295.83","76.05M","-1.33%"
"Dec 02, 1998","6,380.48","6,432.26","6,432.26","6,352.62","61.98M","-1.19%"
"Dec 01, 1998","6,457.14","6,316.53","6,457.59","6,316.53","72.17M","1.79%"
"Nov 30, 1998","6,343.87","6,435.64","6,435.64","6,343.87","80.76M","-1.92%"
"Nov 27, 1998","6,468.32","6,524.26","6,532.69","6,463.99","48.15M","-1.39%"
"Nov 26, 1998","6,559.78","6,549.93","6,560.06","6,524.47","31.07M","0.51%"
"Nov 25, 1998","6,526.80","6,563.13","6,563.13","6,509.62","63.32M","-0.66%"
"Nov 24, 1998","6,570.27","6,654.89","6,658.94","6,563.10","76.49M","-1.54%"
"Nov 23, 1998","6,672.92","6,601.46","6,672.92","6,601.46","82.79M","2.31%"
"Nov 20, 1998","6,522.26","6,493.98","6,522.86","6,478.29","67.05M","1.28%"
"Nov 19, 1998","6,439.62","6,357.12","6,443.32","6,346.17","69.56M","1.54%"
"Nov 18, 1998","6,342.19","6,337.62","6,364.65","6,330.77","88.69M","0.07%"
"Nov 17, 1998","6,337.78","6,295.36","6,377.13","6,295.36","73.39M","-0.31%"
"Nov 16, 1998","6,357.25","6,394.97","6,394.97","6,335.50","7.77M","0.33%"
"Nov 13, 1998","6,336.09","6,281.27","6,338.05","6,258.43","61.52M","1.28%"
"Nov 12, 1998","6,256.06","6,292.19","6,338.59","6,255.78","66.36M","-0.37%"
"Nov 11, 1998","6,279.28","6,310.38","6,312.46","6,271.04","54.28M","0.34%"
"Nov 10, 1998","6,258.27","6,304.44","6,314.48","6,258.11","61.30M","-1.31%"
"Nov 09, 1998","6,341.39","6,402.32","6,402.32","6,312.38","55.72M","-1.19%"
"Nov 06, 1998","6,417.91","6,411.57","6,424.74","6,409.87","69.75M","0.08%"
"Nov 05, 1998","6,413.02","6,310.16","6,421.73","6,282.27","88.80M","0.74%"
"Nov 04, 1998","6,365.76","6,369.08","6,400.43","6,348.08","140.72K","1.10%"
"Nov 03, 1998","6,296.51","6,289.04","6,313.52","6,261.30","89.17M","-0.30%"
"Nov 02, 1998","6,315.66","6,279.19","6,315.66","6,248.57","80.56M","1.73%"
"Oct 30, 1998","6,208.28","6,163.31","6,242.82","6,163.31","5.77M","1.52%"
"Oct 29, 1998","6,115.41","6,037.76","6,115.82","6,027.06","65.78M","1.35%"
"Oct 28, 1998","6,033.80","5,994.69","6,041.80","5,975.08","70.81M","0.62%"
"Oct 27, 1998","5,996.78","5,997.59","6,034.79","5,969.16","83.38M","1.14%"
"Oct 26, 1998","5,928.97","5,868.92","5,928.97","5,846.30","63.04M","1.49%"
"Oct 23, 1998","5,841.98","5,830.92","5,845.57","5,815.36","60.10M","-0.19%"
"Oct 22, 1998","5,853.06","5,813.32","5,861.66","5,813.32","58.88M","0.08%"
"Oct 21, 1998","5,848.36","5,860.53","5,860.53","5,809.73","70.99M","-0.38%"
"Oct 20, 1998","5,870.71","5,890.89","5,932.92","5,858.21","77.53M","0.66%"
"Oct 19, 1998","5,832.26","5,867.98","5,894.81","5,830.54","56.59M","-0.81%"
"Oct 16, 1998","5,880.10","5,917.03","5,917.03","5,848.50","84.84M","0.27%"
"Oct 15, 1998","5,863.99","5,617.34","5,865.76","5,617.34","91.05M","4.79%"
"Oct 14, 1998","5,595.68","5,522.30","5,642.74","5,515.09","77.07M","0.92%"
"Oct 13, 1998","5,544.93","5,497.41","5,544.93","5,496.85","65.58M","1.15%"
"Oct 09, 1998","5,481.84","5,399.42","5,481.84","5,364.80","59.52M","1.48%"
"Oct 08, 1998","5,401.64","5,343.79","5,401.64","5,334.32","76.65M","-1.13%"
"Oct 07, 1998","5,463.38","5,400.75","5,463.50","5,400.75","76.81M","1.21%"
"Oct 06, 1998","5,398.12","5,418.06","5,418.06","5,336.23","78.77M","1.16%"
"Oct 05, 1998","5,336.15","5,459.67","5,459.67","5,325.79","61.45M","-3.28%"
"Oct 02, 1998","5,517.13","5,480.35","5,517.68","5,415.18","83.89M","1.46%"
"Oct 01, 1998","5,437.98","5,533.45","5,535.85","5,425.18","79.76M","-3.14%"
"Sep 30, 1998","5,614.12","5,705.71","5,705.71","5,591.18","85.74M","-2.57%"
"Sep 29, 1998","5,762.10","5,867.67","5,867.67","5,718.67","75.80M","-1.83%"
"Sep 28, 1998","5,869.28","5,883.44","5,891.19","5,843.91","47.91M","0.40%"
"Sep 25, 1998","5,845.72","5,814.67","5,887.98","5,814.67","71.00M","-0.79%"
"Sep 24, 1998","5,892.37","5,978.95","5,995.92","5,885.08","74.29M","-2.04%"
"Sep 23, 1998","6,015.06","5,877.71","6,015.09","5,870.16","75.40M","3.30%"
"Sep 22, 1998","5,822.66","5,814.09","5,822.66","5,775.61","55.52M","0.84%"
"Sep 21, 1998","5,774.33","5,641.73","5,774.33","5,641.73","43.95M","0.05%"
"Sep 18, 1998","5,771.40","5,718.63","5,774.51","5,694.78","59.75M","0.80%"
"Sep 17, 1998","5,725.64","5,748.44","5,797.70","5,723.58","57.89M","-3.05%"
"Sep 16, 1998","5,906.05","5,870.13","5,929.66","5,857.29","59.39M","0.84%"
"Sep 15, 1998","5,857.04","5,892.82","5,945.93","5,848.98","67.01M","-0.38%"
"Sep 14, 1998","5,879.40","5,974.16","5,974.16","5,879.40","55.66M","-0.17%"
"Sep 11, 1998","5,889.44","5,759.29","5,891.57","5,759.29","76.99M","1.60%"
"Sep 10, 1998","5,796.77","5,771.90","5,796.77","5,731.46","78.95M","-1.28%"
"Sep 09, 1998","5,871.78","5,953.46","5,977.39","5,853.43","71.60M","-1.76%"
"Sep 08, 1998","5,977.05","5,919.36","5,999.78","5,905.40","76.85M","4.08%"
"Sep 04, 1998","5,742.51","5,750.04","5,780.64","5,724.47","81.39M","0.55%"
"Sep 03, 1998","5,711.18","5,570.27","5,723.38","5,570.27","89.91M","0.51%"
"Sep 02, 1998","5,682.48","5,588.78","5,794.71","5,588.78","91.24M","2.61%"
"Sep 01, 1998","5,538.10","5,566.40","5,609.14","5,419.93","90.65M","0.13%"
"Aug 31, 1998","5,530.71","5,815.45","5,815.45","5,530.64","62.05M","-4.09%"
"Aug 28, 1998","5,766.31","5,840.60","5,847.16","5,714.24","74.31M","-0.57%"
"Aug 27, 1998","5,799.46","5,967.73","5,967.73","5,647.93","321.27K","-6.04%"
"Aug 26, 1998","6,172.30","6,185.54","6,209.60","6,166.53","71.16M","-1.34%"
"Aug 25, 1998","6,256.01","6,318.30","6,329.40","6,252.39","57.91M","0.11%"
"Aug 24, 1998","6,248.85","6,315.24","6,322.68","6,232.79","50.62M","-0.72%"
"Aug 21, 1998","6,294.28","6,325.20","6,325.20","6,232.80","61.90M","-1.97%"
"Aug 20, 1998","6,421.01","6,491.76","6,527.18","6,420.17","55.39M","-1.39%"
"Aug 19, 1998","6,511.81","6,565.32","6,571.13","6,511.81","64.44M","-0.09%"
"Aug 18, 1998","6,517.68","6,460.13","6,535.79","6,460.13","56.04M","1.77%"
"Aug 17, 1998","6,404.48","6,268.52","6,404.48","6,268.52","52.78M","1.70%"
"Aug 14, 1998","6,297.51","6,419.33","6,419.33","6,284.66","50.70M","-0.75%"
"Aug 13, 1998","6,345.22","6,510.27","6,510.27","6,345.19","66.56M","-2.31%"
"Aug 12, 1998","6,495.35","6,414.11","6,495.35","6,405.90","96.95M","2.89%"
"Aug 11, 1998","6,312.92","6,346.54","6,346.54","6,240.25","69.35M","-3.23%"
"Aug 10, 1998","6,523.70","6,613.24","6,613.24","6,523.70","42.27M","-1.77%"
"Aug 07, 1998","6,641.09","6,606.82","6,641.09","6,595.05","73.03M","-0.52%"
"Aug 06, 1998","6,675.83","6,719.30","6,719.30","6,658.77","56.02M","-0.82%"
"Aug 05, 1998","6,730.98","6,647.31","6,741.46","6,647.31","60.48M","0.40%"
"Aug 04, 1998","6,704.33","6,910.04","6,910.04","6,704.23","64.45M","-3.28%"
"Jul 31, 1998","6,931.43","7,051.42","7,069.14","6,931.43","44.85M","-1.63%"
"Jul 30, 1998","7,045.96","7,036.95","7,051.33","7,017.96","55.41M","0.66%"
"Jul 29, 1998","7,000.06","7,092.57","7,092.57","6,999.83","52.83M","-0.96%"
"Jul 28, 1998","7,067.84","7,132.41","7,132.41","7,035.29","62.39M","-1.02%"
"Jul 27, 1998","7,140.62","7,133.94","7,140.62","7,078.84","42.95M","-0.42%"
"Jul 24, 1998","7,170.58","7,281.15","7,281.15","7,170.47","51.59M","-0.79%"
"Jul 23, 1998","7,227.38","7,331.90","7,331.90","7,227.38","44.74M","-1.67%"
"Jul 22, 1998","7,349.89","7,393.58","7,395.50","7,341.30","51.18M","-0.80%"
"Jul 21, 1998","7,409.43","7,448.11","7,476.85","7,396.39","51.97M","-0.31%"
"Jul 20, 1998","7,432.66","7,441.33","7,452.43","7,423.85","54.58M","0.19%"
"Jul 17, 1998","7,418.31","7,423.19","7,436.57","7,417.41","47.55M","0.17%"
"Jul 16, 1998","7,405.82","7,391.55","7,412.68","7,389.64","53.84M","0.24%"
"Jul 15, 1998","7,388.13","7,413.39","7,422.23","7,388.13","62.81M","0.01%"
"Jul 14, 1998","7,387.06","7,371.74","7,387.06","7,364.66","66.09M","0.52%"
"Jul 13, 1998","7,348.94","7,382.85","7,382.85","7,342.09","53.99M","-0.55%"
"Jul 10, 1998","7,389.72","7,407.02","7,407.02","7,363.53","59.45M","-0.32%"
"Jul 09, 1998","7,413.15","7,449.67","7,449.67","7,400.03","58.09M","-0.51%"
"Jul 08, 1998","7,451.27","7,460.50","7,460.50","7,423.60","68.03M","-0.04%"
"Jul 07, 1998","7,454.60","7,445.09","7,469.87","7,443.48","79.76M","0.27%"
"Jul 06, 1998","7,434.47","7,373.60","7,434.47","7,373.60","39.55M","0.69%"
"Jul 03, 1998","7,383.71","7,373.09","7,383.71","7,371.27","16.11M","0.18%"
"Jul 02, 1998","7,370.55","7,380.64","7,390.63","7,358.94","64.47M","0.05%"
"Jun 30, 1998","7,366.89","7,408.61","7,417.36","7,354.53","67.70M","-0.57%"
"Jun 29, 1998","7,409.38","7,384.72","7,423.91","7,384.72","47.05M","0.96%"
"Jun 26, 1998","7,338.66","7,321.29","7,339.68","7,309.88","66.92M","0.33%"
"Jun 25, 1998","7,314.72","7,299.14","7,335.52","7,299.14","5.92M","0.69%"
"Jun 24, 1998","7,264.40","7,190.36","7,264.47","7,177.29","74.09M","1.24%"
"Jun 23, 1998","7,175.23","7,168.63","7,175.23","7,143.20","60.11M","0.53%"
"Jun 22, 1998","7,137.52","7,141.23","7,160.05","7,110.95","60.53M","-0.22%"
"Jun 19, 1998","7,153.39","7,183.27","7,183.27","7,137.54","97.94M","0.21%"
"Jun 18, 1998","7,138.27","7,187.72","7,187.72","7,138.27","62.27M","-0.79%"
"Jun 17, 1998","7,195.08","7,197.48","7,249.39","7,188.65","86.27M","0.72%"
"Jun 16, 1998","7,143.71","7,131.70","7,158.77","7,120.69","73.00M","0.55%"
"Jun 15, 1998","7,104.52","7,196.56","7,196.56","7,104.52","63.31M","-2.82%"
"Jun 12, 1998","7,310.92","7,269.37","7,311.95","7,175.88","63.33M","0.21%"
"Jun 11, 1998","7,295.76","7,422.78","7,422.78","7,283.99","54.12M","-1.86%"
"Jun 10, 1998","7,433.76","7,507.07","7,507.07","7,433.76","48.12M","-1.35%"
"Jun 09, 1998","7,535.43","7,567.10","7,570.84","7,532.23","61.42M","-0.29%"
"Jun 08, 1998","7,557.19","7,516.34","7,566.83","7,516.34","48.30M","0.65%"
"Jun 05, 1998","7,508.23","7,501.57","7,508.23","7,483.61","56.62M","0.31%"
"Jun 04, 1998","7,485.39","7,485.90","7,485.90","7,457.88","67.15M","-0.10%"
"Jun 03, 1998","7,493.24","7,543.50","7,543.50","7,486.06","69.40M","-0.54%"
"Jun 02, 1998","7,534.01","7,551.60","7,551.60","7,511.74","75.66M","0.29%"
"Jun 01, 1998","7,512.55","7,558.93","7,561.97","7,502.30","59.82M","-1.02%"
"May 29, 1998","7,589.78","7,624.76","7,624.76","7,589.78","59.45M","0.13%"
"May 28, 1998","7,579.62","7,517.34","7,582.65","7,510.92","57.48M","0.49%"
"May 27, 1998","7,542.87","7,546.64","7,561.28","7,447.04","67.76M","-1.09%"
"May 26, 1998","7,625.96","7,778.01","7,778.01","7,625.96","75.24M","-1.83%"
"May 25, 1998","7,768.15","7,729.18","7,768.31","7,728.05","24.08M","0.56%"
"May 22, 1998","7,725.15","7,724.81","7,728.55","7,703.86","54.73M","0.09%"
"May 21, 1998","7,718.23","7,718.23","7,718.23","7,718.23","53.13M","0.30%"
"May 20, 1998","7,695.40","7,677.03","7,695.40","7,662.77","64.67M","0.43%"
"May 19, 1998","7,662.38","7,676.62","7,676.88","7,652.10","41.27M","-0.28%"
"May 15, 1998","7,684.02","7,689.80","7,694.10","7,666.36","46.87M","0.08%"
"May 14, 1998","7,677.86","7,677.79","7,706.12","7,677.79","50.02M","-0.38%"
"May 13, 1998","7,707.49","7,728.70","7,728.70","7,689.37","64.66M","-0.13%"
"May 12, 1998","7,717.70","7,710.14","7,721.30","7,684.87","56.66M","-0.04%"
"May 11, 1998","7,720.70","7,735.22","7,750.75","7,716.75","46.40M","0.28%"
"May 08, 1998","7,699.24","7,670.61","7,699.24","7,655.91","45.38M","1.14%"
"May 07, 1998","7,612.52","7,646.64","7,646.64","7,605.79","49.42M","-0.86%"
"May 06, 1998","7,678.69","7,693.23","7,693.23","7,676.43","56.27M","-0.54%"
"May 05, 1998","7,720.12","7,708.28","7,720.12","7,694.76","56.05M","-0.22%"
"May 04, 1998","7,737.30","7,736.17","7,751.71","7,727.10","50.74M","0.46%"
"May 01, 1998","7,702.11","7,706.14","7,706.14","7,669.74","55.00M","0.48%"
"Apr 30, 1998","7,664.99","7,663.79","7,716.30","7,663.79","66.73M","0.73%"
"Apr 29, 1998","7,609.53","7,601.60","7,611.28","7,576.44","63.29M","0.55%"
"Apr 28, 1998","7,567.67","7,615.07","7,616.18","7,559.51","66.58M","0.04%"
"Apr 27, 1998","7,564.77","7,569.80","7,569.80","7,514.11","50.58M","-1.80%"
"Apr 24, 1998","7,703.24","7,773.69","7,775.90","7,676.66","62.49M","-1.45%"
"Apr 23, 1998","7,816.40","7,835.75","7,835.75","7,806.13","77.79M","-0.07%"
"Apr 22, 1998","7,822.25","7,797.33","7,822.25","7,786.18","79.04M","0.73%"
"Apr 21, 1998","7,765.52","7,731.57","7,791.06","7,731.57","76.09M","0.14%"
"Apr 20, 1998","7,754.36","7,745.63","7,760.61","7,743.94","58.72M","-0.13%"
"Apr 17, 1998","7,764.75","7,802.72","7,802.72","7,747.14","63.08M","-0.50%"
"Apr 16, 1998","7,803.91","7,769.80","7,828.00","7,765.88","68.26M","-0.18%"
"Apr 15, 1998","7,817.65","7,829.03","7,829.03","7,765.78","78.90M","0.48%"
"Apr 14, 1998","7,780.53","7,679.37","7,780.53","7,679.37","74.13M","1.63%"
"Apr 13, 1998","7,655.42","7,641.80","7,673.73","7,618.49","46.97M","0.46%"
"Apr 09, 1998","7,620.64","7,597.14","7,621.00","7,591.43","73.07M","0.65%"
"Apr 08, 1998","7,571.14","7,571.08","7,576.94","7,550.72","77.96M","-0.11%"
"Apr 07, 1998","7,579.79","7,636.63","7,637.61","7,572.37","70.36M","-0.86%"
"Apr 06, 1998","7,645.81","7,669.90","7,681.20","7,645.81","76.80M","0.43%"
"Apr 03, 1998","7,612.73","7,575.86","7,612.73","7,572.60","90.07M","0.92%"
"Apr 02, 1998","7,543.40","7,519.56","7,543.40","7,503.60","66.97M","0.21%"
"Apr 01, 1998","7,527.86","7,549.74","7,549.74","7,511.37","70.15M","-0.41%"
"Mar 31, 1998","7,558.50","7,595.69","7,595.69","7,553.15","63.63M","-0.12%"
"Mar 30, 1998","7,567.91","7,630.45","7,630.45","7,565.55","52.13M","-0.72%"
"Mar 27, 1998","7,622.53","7,614.08","7,623.92","7,601.22","59.30M","0.70%"
"Mar 26, 1998","7,569.31","7,569.47","7,597.15","7,555.46","73.61M","-0.13%"
"Mar 25, 1998","7,579.22","7,596.68","7,607.21","7,540.88","78.04M","0.37%"
"Mar 24, 1998","7,551.23","7,526.22","7,551.23","7,513.23","64.96M","0.55%"
"Mar 23, 1998","7,510.24","7,444.24","7,517.24","7,441.87","68.98M","1.31%"
"Mar 20, 1998","7,412.84","7,422.55","7,431.78","7,410.34","64.77M","0.41%"
"Mar 19, 1998","7,382.22","7,441.88","7,444.34","7,380.80","85.65M","-0.60%"
"Mar 18, 1998","7,426.76","7,414.61","7,439.69","7,409.92","59.55M","-0.18%"
"Mar 17, 1998","7,440.37","7,423.06","7,440.37","7,401.07","57.05M","0.17%"
"Mar 16, 1998","7,427.88","7,419.83","7,436.35","7,413.96","53.57M","0.58%"
"Mar 13, 1998","7,385.06","7,446.79","7,468.76","7,385.06","66.23M","-0.23%"
"Mar 12, 1998","7,402.29","7,360.39","7,408.50","7,333.30","71.19M","0.77%"
"Mar 11, 1998","7,345.84","7,308.92","7,346.33","7,308.92","86.09M","0.68%"
"Mar 10, 1998","7,295.99","7,262.14","7,298.97","7,262.14","74.29M","0.94%"
"Mar 09, 1998","7,228.06","7,188.88","7,228.06","7,188.88","73.33M","0.59%"
"Mar 06, 1998","7,185.61","7,162.94","7,185.61","7,159.34","61.98M","0.81%"
"Mar 05, 1998","7,127.74","7,083.97","7,135.37","7,079.70","64.72M","-0.21%"
"Mar 04, 1998","7,142.78","7,111.17","7,143.09","7,101.24","66.01M","0.07%"
"Mar 03, 1998","7,137.93","7,095.81","7,137.93","7,070.31","65.46M","0.35%"
"Mar 02, 1998","7,113.10","7,106.87","7,136.21","7,094.63","55.99M","0.29%"
"Feb 27, 1998","7,092.49","7,110.27","7,131.54","7,089.70","72.10M","0.07%"
"Feb 26, 1998","7,087.67","7,007.69","7,087.67","7,007.69","80.72M","1.22%"
"Feb 25, 1998","7,002.10","6,970.94","7,009.45","6,969.64","81.86M","0.78%"
"Feb 24, 1998","6,948.25","6,916.53","6,948.43","6,915.34","67.41M","0.09%"
"Feb 23, 1998","6,942.19","6,931.87","6,942.66","6,907.62","59.82M","0.31%"
"Feb 20, 1998","6,920.74","6,884.62","6,921.26","6,865.56","55.53M","0.50%"
"Feb 19, 1998","6,886.26","6,934.70","6,934.70","6,884.90","75.23M","-0.83%"
"Feb 18, 1998","6,944.21","6,938.46","6,949.25","6,933.86","72.08M","-0.23%"
"Feb 17, 1998","6,960.46","7,022.00","7,029.48","6,960.46","76.69M","-0.35%"
"Feb 16, 1998","6,985.16","6,965.48","6,985.16","6,965.48","26.46M","0.19%"
"Feb 13, 1998","6,972.01","6,974.28","6,988.73","6,962.01","64.57M","-0.12%"
"Feb 12, 1998","6,980.68","6,919.02","6,989.25","6,905.10","71.99M","0.52%"
"Feb 11, 1998","6,944.78","6,897.17","6,944.78","6,897.17","65.40M","0.92%"
"Feb 10, 1998","6,881.49","6,850.90","6,889.69","6,847.62","65.36M","0.51%"
"Feb 09, 1998","6,846.86","6,865.43","6,867.97","6,845.86","61.38M","-0.00%"
"Feb 06, 1998","6,847.13","6,817.65","6,847.13","6,817.65","59.62M","0.47%"
"Feb 05, 1998","6,814.96","6,806.34","6,814.96","6,779.24","84.23M","0.77%"
"Feb 04, 1998","6,762.63","6,747.24","6,807.18","6,747.24","73.92M","-0.16%"
"Feb 03, 1998","6,773.45","6,738.68","6,773.45","6,738.68","88.58M","0.03%"
"Feb 02, 1998","6,771.38","6,769.44","6,797.32","6,756.46","56.05M","1.06%"
"Jan 30, 1998","6,700.20","6,675.81","6,700.20","6,656.80","65.81M","-0.28%"
"Jan 29, 1998","6,718.98","6,713.20","6,732.70","6,698.64","88.33M","-0.18%"
"Jan 28, 1998","6,731.07","6,739.08","6,751.71","6,709.22","93.21M","0.14%"
"Jan 27, 1998","6,721.72","6,603.63","6,723.26","6,603.63","88.28M","2.11%"
"Jan 26, 1998","6,583.14","6,519.74","6,585.25","6,519.74","2.25M","1.42%"
"Jan 23, 1998","6,490.99","6,432.56","6,536.81","6,401.30","88.39M","1.63%"
"Jan 22, 1998","6,387.16","6,459.88","6,459.99","6,381.48","67.86M","-1.65%"
"Jan 21, 1998","6,494.57","6,492.00","6,500.13","6,474.18","72.04M","-0.23%"
"Jan 20, 1998","6,509.45","6,493.98","6,509.45","6,469.03","70.04M","0.52%"
"Jan 19, 1998","6,475.61","6,436.87","6,475.61","6,436.87","36.75M","0.89%"
"Jan 16, 1998","6,418.68","6,392.35","6,418.68","6,355.09","86.26M","1.45%"
"Jan 15, 1998","6,327.01","6,329.15","6,332.30","6,311.12","59.55M","-0.38%"
"Jan 14, 1998","6,351.13","6,364.08","6,368.51","6,326.20","60.92M","0.34%"
"Jan 13, 1998","6,329.59","6,310.83","6,329.59","6,294.01","64.19M","1.44%"
"Jan 12, 1998","6,239.96","6,066.69","6,239.96","6,066.69","65.04M","-0.52%"
"Jan 09, 1998","6,272.43","6,453.48","6,453.48","6,255.07","72.30M","-3.36%"
"Jan 08, 1998","6,490.67","6,539.04","6,543.18","6,490.67","69.18M","-1.52%"
"Jan 07, 1998","6,590.61","6,637.22","6,641.85","6,574.62","78.04M","-0.99%"
"Jan 06, 1998","6,656.26","6,708.87","6,708.87","6,655.66","65.59M","-1.27%"
"Jan 05, 1998","6,742.10","6,713.77","6,755.85","6,713.77","52.67M","0.46%"
"Jan 02, 1998","6,711.38","6,708.85","6,711.38","6,665.44","14.61M","0.18%"
"Dec 31, 1997","6,699.44","6,674.39","6,714.97","6,670.49","26.89M","0.12%"
"Dec 30, 1997","6,691.21","6,675.75","6,691.21","6,659.50","31.64M","0.62%"
"Dec 29, 1997","6,649.96","6,578.92","6,649.96","6,578.92","36.14M","1.69%"
"Dec 24, 1997","6,539.50","6,557.90","6,557.90","6,530.86","32.78M","-0.21%"
"Dec 23, 1997","6,553.05","6,575.04","6,583.12","6,550.38","50.56M","-0.64%"
"Dec 22, 1997","6,595.53","6,560.02","6,595.53","6,560.02","39.99M","0.92%"
"Dec 19, 1997","6,535.34","6,545.91","6,545.91","6,464.98","75.42M","-0.90%"
"Dec 18, 1997","6,594.94","6,634.92","6,639.74","6,588.41","71.73M","-0.46%"
"Dec 17, 1997","6,625.49","6,595.23","6,630.21","6,578.18","53.58M","0.88%"
"Dec 16, 1997","6,567.43","6,600.13","6,612.97","6,558.88","66.84M","-0.26%"
"Dec 15, 1997","6,584.70","6,640.69","6,640.69","6,578.32","67.54M","-0.86%"
"Dec 12, 1997","6,641.89","6,640.66","6,641.95","6,591.21","66.38M","-0.05%"
"Dec 11, 1997","6,644.93","6,686.47","6,686.47","6,631.42","72.32M","-1.62%"
"Dec 10, 1997","6,754.53","6,771.23","6,789.49","6,725.03","64.64M","-0.18%"
"Dec 09, 1997","6,766.99","6,767.41","6,809.57","6,766.90","63.64M","-0.31%"
"Dec 08, 1997","6,787.71","6,766.27","6,801.40","6,766.27","50.98M","0.94%"
"Dec 05, 1997","6,724.37","6,634.99","6,725.22","6,634.99","61.34M","0.93%"
"Dec 04, 1997","6,662.31","6,689.59","6,705.62","6,662.31","59.35M","-0.28%"
